Date,n_curves,n_obs,Tleaf_mean,Tleaf_sd,Tleaf_min,Tleaf_max,TBlk_mean,TBlk_sd,Tair_mean,Tair_sd
17802,18,181,27.995931435690608,2.548421969609725,21.37400436,32.3450737,15.085703391436464,0.1545782849357982,15.887786048729282,0.25678110666781173
171803,6,60,28.17396402316667,1.6688147572261163,25.45324326,30.77489853,18.147418784666666,0.002591724327828554,18.855135154666666,0.05764309414240936
